Riding.code,Riding,Province,Riding.history,Parliament.no,Term,Id.2,Id,Name,Total.vote,Percentage,Party.Name,Occupation,Religion,French,Length,switch.check,Ministry,Secretary,Change.party,Temporary.suspended.caucus,Excluded.caucus,Quit.caucus,First.Nations,Country.of.Birth,Note1,Note2,Bill.type,H30S1V001,H30S1V002,H30S1V003,H30S1V004,H30S1V005,H30S1V006,H30S1V007,H30S1V008,H30S1V009,H30S1V010,H30S1V011,H30S1V012,H30S1V013,H30S1V014,H30S1V015,H30S1V016,H30S1V017,H30S1V018,H30S1V019,H30S1V020,H30S1V021,H30S1V022,H30S1V023,H30S1V024,H30S1V025,H30S1V026,H30S1V027,H30S1V028,H30S1V029,H30S1V030,H30S1V031,H30S1V032,H30S1V033,H30S1V034,H30S1V035,H30S1V036,H30S1V037,H30S1V038,H30S1V039,H30S1V040,H30S1V041,H30S1V042,H30S1V043,H30S1V044,H30S1V045,H30S1V046,H30S1V047,H30S1V048,H30S1V049,H30S1V050,H30S1V051,H30S1V052,H30S1V053,H30S1V054,H30S1V055,H30S1V056,H30S1V057,H30S1V058,H30S1V059,H30S1V060,H30S1V061,H30S1V062,H30S1V063,H30S1V064,H30S1V065,H30S1V066,H30S1V067,H30S1V068,H30S1V069,H30S1V070,H30S1V071,H30S1V072,H30S1V073,H30S1V074,H30S1V075,H30S1V076,H30S1V077,H30S1V078,H30S1V079,H30S1V080,H30S1V081,H30S1V082,H30S1V083,H30S1V084,H30S1V085,H30S1V086,H30S1V087,H30S1V088,H30S1V089,H30S1V090,H30S1V091,H30S1V092,H30S1V093,H30S1V094,H30S1V095,H30S1V096,H30S1V097,H30S1V098,H30S1V099,H30S1V100,H30S1V101,H30S1V102,H30S1V103,H30S1V104,H30S1V105,H30S1V106,H30S1V107,H30S1V108,H30S1V109,H30S1V110,H30S1V111,H30S1V112,H30S1V113,H30S1V114,H30S1V115,H30S1V116,H30S1V117,H30S1V118,H30S1V119,H30S1V120,H30S1V121,H30S1V122,H30S1V123,H30S1V124,H30S1V125,H30S1V126,H30S1V127,H30S1V128,H30S1V129,H30S1V130,H30S1V131,H30S1V132,H30S1V133,H30S1V134,H30S1V135,H30S1V136,H30S1V137,H30S1V138,H30S1V139,H30S1V140,H30S1V141,H30S1V142,H30S1V143,H30S1V144,H30S1V145,H30S1V146,H30S1V147,H30S1V148,H30S1V149,H30S1V150,H30S1V151,H30S1V152,H30S1V153,H30S2V001,H30S2V002,H30S2V003,H30S2V004,H30S2V005,H30S2V006,H30S2V007,H30S2V008,H30S2V009,H30S2V010,H30S2V011,H30S2V012,H30S2V013,H30S2V014,H30S2V015,H30S2V016,H30S2V017,H30S2V018,H30S2V019,H30S2V020,H30S2V021,H30S2V022,H30S2V023,H30S2V024,H30S2V025,H30S2V026,H30S2V027,H30S2V028,H30S2V029,H30S2V030,H30S2V031,H30S2V032,H30S2V033,H30S2V034,H30S2V035,H30S2V036,H30S2V037,H30S2V038,H30S2V039,H30S2V040,H30S2V041,H30S2V042,H30S2V043,H30S2V044,H30S2V045,H30S2V046,H30S2V047,H30S2V048,H30S2V049,H30S2V050,H30S2V051,H30S2V052,H30S2V053,H30S2V054,H30S2V055,H30S2V056,H30S2V057,H30S2V058,H30S2V059,H30S2V060,H30S2V061,H30S2V062,H30S2V063,H30S2V064,H30S2V065,H30S2V066,H30S2V067,H30S2V068,H30S2V069,H30S2V070,H30S2V071,H30S2V072,H30S2V073,H30S2V074,H30S2V075,H30S2V076,H30S2V077,H30S2V078,H30S2V079,H30S2V080,H30S2V081,H30S2V082,H30S2V083,H30S2V084,H30S2V085,H30S2V086,H30S2V087,H30S2V088,H30S2V089,H30S2V090,H30S2V091,H30S2V092,H30S2V093,H30S2V094,H30S2V095,H30S2V096,H30S2V097,H30S2V098,H30S2V099,H30S2V100,H30S2V101,H30S2V102,H30S2V103,H30S2V104,H30S2V105,H30S2V106,H30S3V001,H30S3V002,H30S3V003,H30S3V004,H30S3V005,H30S3V006,H30S3V007,H30S3V008,H30S3V009,H30S3V010,H30S3V011,H30S3V012,H30S3V013,H30S3V014,H30S3V015,H30S3V016,H30S3V017,H30S3V018,H30S3V019,H30S3V020,H30S3V021,H30S3V022,H30S3V023,H30S3V024,H30S3V025,H30S3V026,H30S3V027,H30S3V028,H30S3V029,H30S3V030,H30S3V031,H30S3V032,H30S3V033,H30S3V034,H30S3V035,H30S3V036,H30S3V037,H30S3V038,H30S3V039,H30S3V040,H30S3V041,H30S3V042,H30S3V043,H30S3V044,H30S3V045,H30S3V046,H30S3V047,H30S3V048,H30S3V049,H30S3V050,H30S3V051,H30S3V052,H30S3V053,H30S3V054,H30S3V055,H30S3V056,H30S3V057,H30S3V058,H30S3V059,H30S3V060,H30S3V061,H30S4V001,H30S4V002,H30S4V003,H30S4V004,H30S4V005,H30S4V006,H30S4V007,H30S4V008,H30S4V009,H30S4V010,H30S4V011,H30S4V012,H30S4V013,H30S4V014,H30S4V015,H30S4V016,H30S4V017,H30S4V018,H30S4V019,H30S4V020,H30S4V021,H30S4V022,H30S4V023,H30S4V024,H30S4V025,H30S4V026,H30S4V027,H30S4V028,H30S4V029,H30S4V030,H30S4V031,H30S4V032,H30S4V033,H30S4V034,H30S4V035,H30S4V036,H30S4V037,H30S4V038,H30S4V039,H30S4V040
773,VERDUN,Quebec,1952 - 1980,30,1974.07.08-1976.10.27,730,356b3da2-aff0-4859-9541-4fdcbaad2a58,"MACKASEY, Bryce",17633,0.5925,Liberal Party of Canada,"Businessman, manufacturer, merchant",,0,6,,1,,,,,,,,Resignation. Enters provincial politics in Quebec: 1976.10.27,,,9,1,2,9,9,9,2,9,9,9,9,2,2,2,2,2,2,2,9,2,2,2,2,2,2,9,2,1,2,2,1,2,9,2,2,2,2,1,2,2,2,2,2,1,2,9,9,9,9,9,9,2,2,2,9,9,1,2,2,2,2,9,9,1,2,1,9,9,9,9,9,9,9,9,9,9,1,1,2,2,2,2,2,9,1,2,9,9,2,2,2,2,9,9,9,9,2,1,1,9,2,2,2,2,2,2,2,2,2,9,9,9,9,9,9,9,9,2,2,2,1,2,1,9,2,2,2,2,2,9,1,2,2,2,2,2,9,2,1,2,1,9,9,1,1,2,2,2,1,2,9,2,1,2,9,9,9,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
158,COMPTON,Quebec,1966 - 1978,30,1974.07.08,738,35d3e4e0-b11f-4136-9534-1c7ae474b105,"TESSIER, Claude",11474,0.4304,Liberal Party of Canada,"Administrator, professor",,0,1,,,,,,,,,,,,,2,1,2,9,2,2,9,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,9,9,9,9,9,9,9,9,9,2,1,9,2,2,2,2,2,1,9,9,2,2,2,9,2,2,2,9,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,9,2,2,2,2,9,9,9,9,9,2,2,1,1,2,2,2,1,2,2,2,2,1,2,9,1,2,2,2,2,2,1,1,2,2,2,2,2,9,2,2,2,1,2,2,1,1,2,2,2,2,9,9,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,1,1,2,1,2,2,1,2,2,2,1,1,2,2,1,1,9,2,1,9,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,9,2,2,1,1,1,2,2,1,9,1,2,1,9,9,2,2,1,9,2,2,2,2,9,2,9,9,9,9,1,1,1,2,2,1,9,2,1,1,9,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,1,2,9,9,9,9,2,2,2,1,2,2,1,2,2,9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,1
669,SASKATOON--BIGGAR,Saskatchewan,1966 - 1976,30,1974.07.08,743,361aacdc-d558-4338-bab0-b4912b70dac5,"HNATYSHYN, Ray",14296,0.3797,Progressive Conservative Party,"Lawyer, lecturer, military, reservist",,0,1,,,,,,,,,,,,,1,2,1,9,9,1,1,1,1,2,1,1,1,2,1,1,9,1,9,1,2,2,2,2,2,9,2,2,9,9,9,9,9,1,1,1,1,9,9,9,9,9,9,2,1,1,1,1,1,1,1,9,9,1,1,1,2,1,1,1,1,1,1,9,9,9,1,2,2,2,2,2,1,1,1,2,9,2,2,1,1,1,1,1,2,9,9,9,1,1,1,2,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,1,2,9,1,1,1,2,1,1,1,1,2,1,2,9,1,2,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,9,2,2,2,1,2,2,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,2,1,2,1,9,1,9,9,9,9,9,9,2,1,2,1,1,1,1,2,2,1,1,2,1,2,2,1,2,2,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,2,1,1,9,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,9,1,2,2,1,2,1,1,2,2,2,2,1,2,2,1,1,1,2,1,1,1,2,1,1,9,1,1,2,9,2,1,1,2,2,2,1,1,1,2,1,9,9,2,1,1,1,1,9,1,2,1,2,2,1,2,1,1,9,1,9,9,9,2,1,2,2,2,1,1,2,1,2,1,2,9,9,9,1,2,1,1,1,1,9,2,1,1,1,2,2,1,2,1,1,9,2,2,2,2,1,2,2,1,2,2,2,2,1,9,9,9,2,1,2,2,1,2,2
812,WESTMOUNT,Quebec,1966 - 1978,30,1978.10.16,745,363f81c5-9312-4ed1-b6cd-5d268d6d5a4f,"JOHNSTON, Donald J.",17214,0.5992,Liberal Party of Canada,"Lawyer, teacher, writer",,0,1,,,,,,,,,,,,,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,2,2,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,9,2,2,1,2,2,1
719,SWIFT CURRENT--MAPLE CREEK,Saskatchewan,1953 - 1987,30,1974.07.08,795,39f68867-1f9e-4a19-9894-90c682509566,"HAMILTON, Frank",11336,0.4153,Progressive Conservative Party,Farmer,,0,2,,,,,,,,,,,,,1,2,1,1,1,1,1,1,1,9,1,1,1,9,9,9,9,1,1,1,2,2,2,2,2,2,2,1,1,1,2,1,9,2,2,2,2,1,2,2,2,2,2,1,9,9,9,1,1,1,1,9,9,1,9,1,9,9,9,9,1,1,9,9,9,9,9,9,9,9,9,9,1,1,1,9,9,9,9,1,1,1,1,9,2,1,1,2,1,1,1,2,2,1,2,1,2,9,9,1,1,1,1,1,1,1,1,1,1,1,2,9,1,1,1,2,1,9,9,1,2,9,9,9,1,9,9,9,9,9,1,1,1,1,2,1,2,9,2,1,1,1,1,9,9,1,1,1,1,1,2,1,2,9,1,9,9,9,9,9,1,1,9,1,1,1,9,9,9,9,9,9,9,2,1,1,9,1,1,1,9,9,9,9,9,9,9,9,9,9,2,2,1,1,2,9,9,9,9,9,2,1,9,9,1,9,1,1,2,2,1,2,2,1,1,2,2,1,1,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,1,2,2,1,9,9,2,1,9,9,9,9,9,9,9,9,2,9,2,1,1,2,2,9,1,1,1,2,1,9,9,9,1,1,1,1,9,9,2,1,2,2,9,9,9,9,1,9,9,9,9,9,1,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,9,2,9,1,9,9,2,1,2,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,1,2,9,9,9,9
276,HASTINGS,Ontario,1966 - 1976,30,1974.07.08,800,3a444dfc-ebfe-4462-98e9-5143291d49c9,"ELLIS, Jack",14893,0.4813,Progressive Conservative Party,"Entrepreneur, manager",,0,2,,,,,,,,,,,,,1,2,9,1,9,1,9,1,1,9,9,1,1,9,9,9,9,9,9,1,2,2,2,2,2,2,9,9,1,1,2,1,9,9,9,2,2,1,2,2,2,2,2,1,1,9,9,1,1,9,9,1,1,1,1,1,9,9,9,9,1,1,9,9,9,9,9,9,9,9,9,9,1,9,1,9,9,9,9,9,9,9,9,1,9,1,1,2,9,9,9,9,2,1,2,1,2,2,1,1,9,9,9,9,9,9,9,9,1,9,9,1,1,1,1,2,1,1,1,9,9,9,9,2,1,2,1,2,1,2,1,9,9,1,2,1,2,9,2,1,9,9,9,2,2,9,1,1,1,1,2,1,2,9,1,2,1,1,1,2,1,1,1,1,9,9,2,1,2,9,2,9,9,9,9,9,1,9,1,1,1,1,1,2,1,2,9,9,9,1,2,9,9,1,2,9,9,9,9,9,9,9,1,1,1,1,1,1,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,9,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,2,1,1,1,2,1,1,9,9,9,9,9,9,1,1,9,2,2,9,1,1,9,9,2,1,2,1,1,1,9,1,1,9,9,9,9,9,2,9,9,9,9,9,9,9,9,9,2,2,2,9,9,9,9,9,9,2,1,1,1,9,2,1,9,9,9,9,9,1,9,1,2,2,1,9,9,1,9,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,9,2,1,2,9,9,9,2
857,YORKTON--MELVILLE,Saskatchewan,1966 - ,30,1974.07.08,805,3aa665bd-9be3-4142-bf3c-cb3fa717b0cb,"NYSTROM, Lorne",14586,0.4556,New Democratic Party,"Consultant, teacher",,0,3,,,,,,,,,,,,,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,9,1,2,1,9,1,1,1,1,9,9,9,2,1,1,9,9,9,9,9,9,9,9,9,9,9,1,2,1,9,9,1,1,9,9,9,9,1,9,9,9,9,9,9,1,1,9,9,9,9,2,1,1,1,1,1,1,1,2,9,9,1,1,2,2,1,1,9,2,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,9,9,9,9,1,1,1,1,2,1,2,9,2,1,1,9,9,9,9,9,9,9,9,9,1,9,1,1,2,9,9,1,9,2,2,2,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,9,9,9,2,2,1,2,9,9,2,9,9,1,2,2,1,1,2,2,1,1,2,1,1,9,1,1,1,2,2,1,1,9,9,9,9,9,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,2,1,2,1,1,1,1,9,9,9,9,9,9,9,9,9,1,9,1,1,1,2,2,2,1,1,9,2,2,1,1,2,9,9,1,2,2,2,1,1,2,2,1,1,9,1,2,1,1,1,1,1,2,2,2,9,9,1,1,2,1,1,1,2,2,2,1,1,2,9,9,9,9,9,9,9,9,9,9,9,1,2,9,2,2,2,9,9,1,9,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,9,1,1,1,1
145,CHURCHILL,Manitoba,1933 - ,30,1974.07.08,826,3c7ee238-1a91-4ade-b610-fbc76a566317,"SMITH, Cecil",11225,0.4092,Progressive Conservative Party,"Auctioneer, public servant",,0,1,,,,,,,,,,,,,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,9,1,1,1,9,2,2,2,2,9,9,9,1,1,2,1,2,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,9,9,1,1,1,1,1,9,9,9,9,9,9,1,2,9,9,9,9,9,9,9,9,1,1,1,9,2,2,2,9,9,9,9,9,2,9,1,2,1,1,1,2,9,9,9,9,9,9,9,1,9,9,9,9,1,1,1,1,1,1,2,9,1,1,1,2,9,1,1,9,9,1,2,2,1,9,9,9,9,9,1,9,9,9,9,1,2,1,2,1,1,1,1,9,9,2,1,1,1,1,9,1,2,2,1,9,9,1,1,2,9,9,1,1,1,1,9,1,2,9,2,9,9,9,9,9,9,9,1,1,1,1,1,2,9,9,1,1,1,1,2,2,1,1,2,1,2,2,1,2,2,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,1,1,9,1,1,9,1,1,9,9,9,9,9,2,2,2,1,1,1,9,9,2,1,2,9,9,1,9,1,1,2,1,2,2,1,9,1,1,1,1,1,1,2,2,9,9,2,2,1,1,2,9,9,9,9,9,9,9,9,2,9,1,1,1,1,9,9,1,1,2,2,1,2,1,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1127,SAINT-HENRI,Quebec,1952 - 1977,30,1974.07.08,827,3c8558d4-2824-405e-99e9-65613d269bb4,"LOISELLE, Gerard",8813,0.5202,Liberal Party of Canada,"Insurance broker, merchant",,1,8,,,,,,,,,,,,,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,9,2,1,2,2,9,9,9,9,9,9,9,9,9,9,9,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,9,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,9,9,1,2,2,2,2,2,9,1,2,2,1,2,2,2,2,2,2,2,2,2,1,9,2,2,2,2,9,9,9,9,9,2,2,1,9,2,2,2,1,9,2,2,2,1,2,1,1,2,9,9,9,9,9,9,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,1,9,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,1,1,2,1,2,2,1,2,2,2,1,1,2,2,1,1,9,9,9,9,2,1,2,2,9,9,9,9,2,9,9,1,2,2,9,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,2,9,9,2,2,2,2,2,2,2,2,2,2,2,2,9,9,9,9,9,9,1,9,9,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,9,2,2,1,9,1,2,2,1,1,1,9,1,2,1,9,2,1,1,9,9,9,9,9,9,2,2,2,2,1,9,1,2,2,9,9,9,9,1,9,1,1,1,2,2,1,2,1,1,2,9,9,9,2,2,9,2,9,9,9,1,2,2,2,1,2,2,1,2,2,9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,9,2,1,2,2,1
793,WELLAND,Ontario,1867 - 1987,30,1974.07.08,830,3ca9b13a-9911-49c9-9d54-63d20792b80a,"RAILTON, Victor",21228,0.5652,Liberal Party of Canada,"Physician, surgeon",,0,2,,,0,,,,,,,,,,2,9,9,1,2,9,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,9,9,9,9,9,9,9,9,9,9,9,9,2,9,2,2,2,9,9,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,9,1,1,1,2,2,2,2,2,2,1,2,2,9,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,9,1,2,2,2,1,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,1,1,2,1,2,2,1,2,2,2,1,1,2,2,1,1,2,2,9,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,9,9,9,9,9,9,9,9,9,9,9,2,2,2,2,1,2,1,2,1,9,9,9,9,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,9,9,9,9,1,2,2,9,1,9,2,1,2,1,2,2,1,1,2,2,9,2,1,2,2,2,2,2,1,1,9,2,2,1,2,2,1,9,2,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,9,2,2,1,1,1,2,2,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,2,2,1,2,2,1
233,GAMELIN,Quebec,1966 - 1987,30,1974.07.08,839,3d803f27-9b53-40ed-b0a1-c836c7b6b0b3,"PORTELANCE, Arthur",20698,0.5996,Liberal Party of Canada,"Businessman, sales representative",,1,3,,,1,,,,,,,,,,2,1,2,1,2,2,2,2,2,1,2,2,9,2,2,2,9,2,1,2,9,2,2,2,2,9,9,9,9,9,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,9,9,2,2,2,9,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,2,1,2,1,1,2,2,2,2,2,1,9,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,2,1,9,9,2,2,2,2,2,9,1,1,2,2,2,2,2,2,1,2,1,1,1,2,1,2,2,9,2,2,2,1,1,2,2,1,1,9,2,1,2,2,1,2,2,2,1,9,9,2,2,2,1,2,2,2,9,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,9,9,2,2,2,2,2,2,2,1,2,2,1,9,1,2,2,1,1,1,2,1,2,1,2,2,1,1,2,2,2,9,9,9,9,9,9,9,9,9,1,2,2,1,2,2,1,1,2,9,9,9,9,2,1,9,9,9,2,2,2,2,2,2,9,2,2,1,1,1,2,2,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,9,2,2,1,2,2,1
205,EGMONT,Prince Edward Island,1966 - ,30,1974.07.08,844,3dca74f6-5eb5-4526-befa-b79d37632453,"MACDONALD, David Samuel Horne",7583,0.5225,Progressive Conservative Party,"Author, clergyperson",,0,4,,,,,,,,,,,,,1,2,1,1,1,9,9,1,1,2,1,1,9,9,9,9,9,9,9,1,2,9,9,9,9,9,2,1,1,1,2,9,9,2,2,2,2,9,9,9,9,9,2,1,9,9,9,1,1,9,9,9,9,9,1,9,9,9,9,9,9,9,1,2,9,9,1,2,2,2,2,2,1,1,9,2,9,1,9,1,1,1,1,9,2,1,1,2,1,1,1,2,2,1,2,1,2,2,9,9,1,1,1,1,1,2,2,2,2,1,9,9,1,1,1,9,1,1,1,1,2,1,2,2,1,9,9,9,9,9,1,9,9,9,9,1,9,9,1,1,1,1,1,9,9,2,2,2,1,2,9,2,1,2,1,2,1,9,1,2,9,9,1,1,9,9,2,1,2,2,2,2,1,2,1,9,1,9,1,2,1,9,9,9,9,2,1,1,9,1,2,2,1,1,2,9,9,2,9,9,2,1,9,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,9,9,9,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,1,2,9,9,1,1,1,1,9,9,9,9,9,9,9,9,9,2,1,1,1,2,1,1,1,9,9,9,9,2,1,1,2,2,2,9,1,1,2,9,9,9,2,1,1,1,1,9,1,9,9,9,9,9,9,1,9,1,1,9,1,2,9,9,2,2,9,1,9,9,9,9,9,9,9,9,9,9,9,1,1,9,9,9,2,1,1,9,9,2,1,9,1,9,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,9,9,1,2,9,9,9,9
1119,MOUNT ROYAL,Quebec,1966 - 1987,30,1974.07.08,857,3e66b4c9-6dae-4083-8d96-5d3f94979e94,"TRUDEAU, Pierre Elliott",32166,0.75,Liberal Party of Canada,"Lawyer, professor of law, writer",,1,4,,1,,,,,,,,,,,2,1,2,9,2,2,2,9,9,9,2,2,2,9,9,2,9,9,9,9,2,9,9,9,9,1,9,9,2,2,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,9,9,2,2,9,2,2,1,9,9,9,2,2,2,9,9,9,1,2,2,2,2,2,2,2,9,1,9,1,2,2,2,2,2,2,1,9,2,1,2,2,2,2,2,2,2,2,2,1,1,9,9,9,9,2,2,2,2,2,2,2,1,9,2,2,2,1,2,2,2,2,1,2,1,9,2,2,2,2,2,9,1,9,9,9,9,2,2,2,1,2,1,2,2,1,1,2,2,2,1,2,9,2,1,2,2,9,9,9,9,9,2,2,9,2,2,2,1,2,1,1,9,2,1,2,2,9,2,9,9,9,9,2,2,9,1,9,2,9,9,9,1,2,2,2,1,9,9,9,2,2,9,9,9,9,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,2,9,9,1,9,9,9,9,9,9,1,2,2,2,2,2,1,1,9,9,9,2,2,2,2,2,9,2,2,9,9,1,9,9,1,9,1,2,9,9,1,2,9,9,1,9,9,2,2,9,9,2,2,2,2,9,9,1,2,2,1,9,9,9,1,9,9,1,1,2,9,9,2,1,1,2,9,9,9,9,2,1,9,2,9,9,1,9,2,2,1,2,2,9,9,9,9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,9,9,9,9,9,1
